dataset_variant,model,seed,n_samples,n_features,train_samples,test_samples,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,fit_seconds,prediction_seconds,total_seconds,log_loss,roc_auc,status,error
prior_gaussian_control,TabPFN-v2,2,1200,6,1000,200,0.99,0.9899989998999901,0.9899989998999901,0.9899989998999901,0.9899989998999901,0.916878585703671,1.0689601162448525,1.9858387019485235,0.029924798756837845,0.9996999699969996,success,
prior_gaussian_control,TabPFN-v3,2,1200,6,1000,200,0.995,0.994949494949495,0.9950980392156863,0.994949494949495,0.994998874746818,3.6782644847407937,0.8490956714376807,4.527360156178474,0.018665948882699013,1.0,success,
prior_gaussian_control,TabICL-v2,2,1200,6,1000,200,0.995,0.994949494949495,0.9950980392156863,0.994949494949495,0.994998874746818,1.091545837931335,0.6222441038116813,1.7137899417430162,0.009886015206575394,1.0,success,
prior_pareto_heavy_tail,CatBoost,2,1200,6,1000,200,0.51,0.5103510351035103,0.510400964727163,0.5103510351035103,0.5095586027424682,1.2608074927702546,0.002158575691282749,1.2629660684615374,0.7338053645194097,0.48834883488348835,success,
prior_pareto_heavy_tail,RealMLP-TD,2,1200,6,1000,200,0.505,0.5099009900990099,0.75,0.5099009900990099,0.35275080906148865,14.997025875374675,0.052889108657836914,15.049914984032512,0.7127587199211121,0.5441544154415442,success,
prior_pareto_heavy_tail,TabPFN-v2,2,1200,6,1000,200,0.555,0.5557055705570557,0.5568135454916361,0.5557055705570557,0.55311189776807,0.9017824456095695,1.1467169811949134,2.048499426804483,0.6915059089660645,0.5874587458745875,success,
prior_pareto_heavy_tail,TabPFN-v3,2,1200,6,1000,200,0.47,0.4727472747274728,0.46093189964157705,0.4727472747274728,0.42832488404702834,3.7480115070939064,0.636169545352459,4.384181052446365,0.6933433413505554,0.5123012301230123,success,
prior_pareto_heavy_tail,TabICL-v2,2,1200,6,1000,200,0.455,0.4555955595559556,0.4549512987012987,0.4555955595559556,0.4533463727776524,0.7993443282321095,0.5862516174092889,1.3855959456413984,0.6947601437568665,0.4598459845984598,success,
prior_bimodal_clusters,CatBoost,2,1200,6,1000,200,0.525,0.5249024902490249,0.5249099639855943,0.5249024902490249,0.5248931009477132,1.2687754537910223,0.0022870469838380814,1.2710625007748604,0.7198378543846025,0.528152815281528,success,
prior_bimodal_clusters,RealMLP-TD,2,1200,6,1000,200,0.535,0.5377037703770378,0.553218520609825,0.5377037703770378,0.4998790029845931,14.829230275005102,0.051700642332434654,14.880930917337537,0.6864222884178162,0.6144614461446144,success,
prior_bimodal_clusters,TabPFN-v2,2,1200,6,1000,200,0.54,0.5419541954195419,0.5494751739591932,0.5419541954195419,0.5227720717916796,1.3190483031794429,1.0837684655562043,2.402816768735647,0.692152738571167,0.5754575457545755,success,
prior_bimodal_clusters,TabPFN-v3,2,1200,6,1000,200,0.555,0.5575057505750575,0.5766666666666667,0.5575057505750575,0.526583153807282,4.011395640671253,0.7261818181723356,4.737577458843589,0.6924898028373718,0.6126612661266126,success,
prior_bimodal_clusters,TabICL-v2,2,1200,6,1000,200,0.55,0.5502550255025502,0.550375939849624,0.5502550255025502,0.5498199279711885,0.840190808288753,0.5899031534790993,1.4300939617678523,0.6919338703155518,0.5315531553155316,success,
prior_poisson_counts,CatBoost,2,1200,6,1000,200,0.555,0.555005500550055,0.555,0.555005500550055,0.5549888747218681,0.8668670961633325,0.0021219663321971893,0.8689890624955297,0.7000976323670587,0.5492549254925493,success,
prior_poisson_counts,RealMLP-TD,2,1200,6,1000,200,0.495,0.5,0.2475,0.5,0.3311036789297659,14.752627868205309,0.053306265734136105,14.805934133939445,0.765000581741333,0.5254525452545253,success,
prior_poisson_counts,TabPFN-v2,2,1200,6,1000,200,0.475,0.4754975497549755,0.47525252525252526,0.4754975497549755,0.4739347178035522,1.3289499804377556,1.1556708067655563,2.484620787203312,0.6936277151107788,0.49829982998299827,success,
prior_poisson_counts,TabPFN-v3,2,1200,6,1000,200,0.525,0.5257025702570257,0.5262137902896777,0.5257025702570257,0.5229846099771535,3.382997832261026,0.6716337166726589,4.054631548933685,0.6934033036231995,0.5124512451245126,success,
prior_poisson_counts,TabICL-v2,2,1200,6,1000,200,0.53,0.5294529452945295,0.5298107095859905,0.5294529452945295,0.5283018867924528,0.8975303256884217,0.5917126256972551,1.4892429513856769,0.6994970440864563,0.5127512751275127,success,
